Network,ldz,Depot,Work Order,Root Work Order,Emergency Date,Gas Prevented,Time Difference,Address,MTD,Less 12,Great 12,Count
EG,NE,NEWCASTLE,W1045159,W1045157,2026-05-27 16:24:00,2026-05-28 06:26:56,14.05,31 BRIDGE ROAD NEWCASTLE NE5 3BU,1,0,1,1
EG,SC,ABERDEEN,W1045160,W1045156,2026-05-26 03:08:00,2026-05-26 16:30:51,13.38,116 KING STREET ABERDEEN SC8 5EE,0,0,1,1
EG,WM,WOLVERHAMPTON,W1045161,W1045160,2026-05-27 09:54:00,2026-05-27 15:37:57,5.73,182 CASTLE STREET WOLVERHAMPTON WM3 1GF,1,1,0,1
EG,SC,PAISLEY,W1045162,W1045160,2026-05-26 07:50:00,2026-05-26 17:16:03,9.43,93 NEW STREET PAISLEY SC6 5RX,1,1,0,1
EG,NW,WARRINGTON,W1045163,W1045162,2026-05-27 12:45:00,2026-05-28 00:39:27,11.91,135 PARK AVENUE WARRINGTON NW7 3BU,0,1,0,1
EG,NW,WIGAN,W1045164,W1045163,2026-05-27 14:43:00,2026-05-28 00:24:27,9.69,33 NEW STREET WIGAN NW3 1GF,0,1,0,1
EG,SO,BASINGSTOKE,W1045165,W1045164,2026-05-26 16:09:00,2026-05-26 23:29:43,7.35,42 STATION ROAD BASINGSTOKE SO4 5EE,1,1,0,1
EG,SE,TUNBRIDGE WELLS,W1045166,W1045165,2026-05-27 06:40:00,2026-05-27 21:11:11,14.52,71 KING STREET TUNBRIDGE WELLS SE5 1GF,0,0,1,1
EG,NW,LIVERPOOL,W1045167,W1045165,2026-05-27 18:02:00,2026-05-28 07:06:39,13.08,8 MILL ROAD LIVERPOOL NW5 1AA,0,0,1,1
EG,SO,BASINGSTOKE,W1045168,W1045167,2026-05-27 20:34:00,2026-05-28 03:45:10,7.19,78 VICTORIA ROAD BASINGSTOKE SO7 4EQ,1,1,0,1
EG,NT,NOTTINGHAM,W1045169,W1045168,2026-05-26 14:26:00,2026-05-26 23:45:36,9.33,53 STATION ROAD NOTTINGHAM NT3 5RX,1,1,0,1
EG,WM,WOLVERHAMPTON,W1045170,W1045166,2026-05-26 11:32:00,2026-05-26 21:42:41,10.18,82 CHURCH LANE WOLVERHAMPTON WM2 3AB,1,1,0,1
EG,NT,DERBY,W1045171,W1045169,2026-05-26 01:18:00,2026-05-26 15:41:57,14.4,158 PARK AVENUE DERBY NT3 4EQ,1,0,1,1
EG,WM,COVENTRY,W1045172,W1045170,2026-05-27 16:29:00,2026-05-28 01:58:10,9.49,79 VICTORIA ROAD COVENTRY WM2 1AA,1,1,0,1
EG,NT,DERBY,W1045173,W1045171,2026-05-27 01:03:00,2026-05-27 08:08:41,7.09,153 BROAD STREET DERBY NT8 1GF,1,1,0,1
EG,EA,CAMBRIDGE,W1045174,W1045170,2026-05-26 08:46:00,2026-05-26 16:47:24,8.02,104 STATION ROAD CAMBRIDGE EA7 1AA,0,1,0,1
EG,SC,INVERNESS,W1045175,W1045170,2026-05-27 02:24:00,2026-05-27 11:56:48,9.55,196 NEW STREET INVERNESS SC2 5JZ,0,1,0,1
EG,NE,GATESHEAD,W1045176,W1045173,2026-05-27 17:23:00,2026-05-28 05:41:16,12.3,51 MARKET SQUARE GATESHEAD NE7 4AH,0,0,1,1
EG,EA,CAMBRIDGE,W1045177,W1045175,2026-05-27 15:33:00,2026-05-28 00:34:36,9.03,156 NEW STREET CAMBRIDGE EA6 3JE,1,1,0,1
EG,NW,STOCKPORT,W1045178,W1045173,2026-05-27 18:21:00,2026-05-28 03:55:49,9.58,131 NEW STREET STOCKPORT NW5 3AB,1,1,0,1
EG,EA,NORWICH,W1045179,W1045176,2026-05-26 13:37:00,2026-05-26 21:00:04,7.38,186 CASTLE STREET NORWICH EA1 1GF,1,1,0,1
EG,SE,EASTBOURNE,W1045180,W1045175,2026-05-26 23:03:00,2026-05-27 09:28:07,10.42,44 NEW STREET EASTBOURNE SE7 1GF,0,1,0,1
EG,SC,GLASGOW,W1045181,W1045176,2026-05-26 06:01:00,2026-05-26 14:52:05,8.85,108 KING STREET GLASGOW SC4 2EE,1,1,0,1
EG,NT,NOTTINGHAM,W1045182,W1045180,2026-05-26 17:20:00,2026-05-27 08:18:45,14.98,123 NEW STREET NOTTINGHAM NT6 2EE,0,0,1,1
EG,NT,MANSFIELD,W1045183,W1045180,2026-05-27 21:49:00,2026-05-28 11:21:39,13.54,175 BROAD STREET MANSFIELD NT5 3BU,1,0,1,1
EG,SC,DUNDEE,W1045184,W1045181,2026-05-27 07:19:00,2026-05-27 19:47:58,12.48,181 CHURCH LANE DUNDEE SC8 2DU,1,0,1,1
EG,NT,LEICESTER,W1045185,W1045180,2026-05-27 09:07:00,2026-05-27 19:25:29,10.31,140 PARK AVENUE LEICESTER NT7 5EE,1,1,0,1
EG,NW,BOLTON,W1045186,W1045185,2026-05-27 22:05:00,2026-05-28 05:53:35,7.81,114 BROAD STREET BOLTON NW8 5JZ,0,1,0,1
EG,SC,ABERDEEN,W1045187,W1045182,2026-05-27 04:06:00,2026-05-27 14:52:20,10.77,151 CHURCH LANE ABERDEEN SC1 4EQ,0,1,0,1
EG,SC,GLASGOW,W1045188,W1045187,2026-05-27 10:45:00,2026-05-27 19:56:47,9.2,175 KING STREET GLASGOW SC9 1AA,0,1,0,1
EG,SO,SALISBURY,W1045189,W1045185,2026-05-26 09:20:00,2026-05-26 16:28:22,7.14,16 MILL ROAD SALISBURY SO4 1GF,0,1,0,1
EG,NW,STOCKPORT,W1045190,W1045188,2026-05-26 12:50:00,2026-05-26 22:16:57,9.45,192 BRIDGE ROAD STOCKPORT NW1 5EE,0,1,0,1
EG,SE,BRIGHTON,W1045191,W1045186,2026-05-26 10:18:00,2026-05-26 19:17:52,9.0,165 NEW STREET BRIGHTON SE8 4AH,0,1,0,1
EG,NT,LEICESTER,W1045192,W1045190,2026-05-26 10:10:00,2026-05-26 22:12:32,12.04,166 BRIDGE ROAD LEICESTER NT3 2DU,0,0,1,1
EG,WM,WOLVERHAMPTON,W1045193,W1045188,2026-05-26 05:39:00,2026-05-26 19:04:03,13.42,104 PARK AVENUE WOLVERHAMPTON WM6 4AH,0,0,1,1
EG,SO,SOUTHAMPTON,W1045194,W1045192,2026-05-26 15:20:00,2026-05-27 05:37:38,14.29,2 BRIDGE ROAD SOUTHAMPTON SO4 2EE,1,0,1,1
EG,SE,MAIDSTONE,W1045195,W1045192,2026-05-26 08:41:00,2026-05-26 16:38:18,7.96,61 HIGH STREET MAIDSTONE SE2 1GF,1,1,0,1
EG,SE,HORSHAM,W1045196,W1045192,2026-05-27 22:07:00,2026-05-28 09:08:32,11.03,76 STATION ROAD HORSHAM SE4 5RX,0,1,0,1
EG,NW,SALFORD,W1045197,W1045195,2026-05-27 23:38:00,2026-05-28 07:44:35,8.11,180 NEW STREET SALFORD NW8 5EE,0,1,0,1
EG,SC,PAISLEY,W1045198,W1045193,2026-05-27 16:45:00,2026-05-28 00:43:46,7.98,145 MILL ROAD PAISLEY SC9 1AA,0,1,0,1
EG,NW,LIVERPOOL,W1045199,W1045196,2026-05-27 03:43:00,2026-05-27 09:58:33,6.26,150 VICTORIA ROAD LIVERPOOL NW9 2LT,1,1,0,1
EG,EA,PETERBOROUGH,W1045200,W1045198,2026-05-27 14:36:00,2026-05-27 19:14:06,4.64,119 BROAD STREET PETERBOROUGH EA5 3BU,0,1,0,1
EG,SO,BOURNEMOUTH,W1045201,W1045200,2026-05-26 18:04:00,2026-05-26 22:33:53,4.5,89 CASTLE STREET BOURNEMOUTH SO9 2LT,0,1,0,1
EG,NE,GATESHEAD,W1045202,W1045201,2026-05-27 13:11:00,2026-05-28 01:38:31,12.46,197 BROAD STREET GATESHEAD NE7 2DU,1,0,1,1
EG,SO,SALISBURY,W1045203,W1045199,2026-05-27 02:43:00,2026-05-27 17:19:20,14.61,139 KING STREET SALISBURY SO6 1GF,0,0,1,1
EG,NW,STOCKPORT,W1045204,W1045199,2026-05-26 23:14:00,2026-05-27 12:24:58,13.18,194 HIGH STREET STOCKPORT NW8 5JZ,1,0,1,1
EG,SO,PORTSMOUTH,W1045205,W1045203,2026-05-27 11:09:00,2026-05-27 18:10:55,7.03,186 MILL ROAD PORTSMOUTH SO7 1AA,0,1,0,1
EG,SC,DUNDEE,W1045206,W1045205,2026-05-26 19:02:00,2026-05-27 03:56:39,8.91,173 CASTLE STREET DUNDEE SC1 4BH,0,1,0,1
EG,EA,PETERBOROUGH,W1045207,W1045203,2026-05-26 17:13:00,2026-05-27 05:30:53,12.3,199 HIGH STREET PETERBOROUGH EA9 3JE,1,0,1,1
EG,SC,INVERNESS,W1045208,W1045203,2026-05-27 07:19:00,2026-05-27 20:57:19,13.64,170 NEW STREET INVERNESS SC7 4EQ,1,0,1,1
EG,SE,CROYDON,W1045209,W1045204,2026-05-26 20:43:00,2026-05-27 05:24:57,8.7,127 HIGH STREET CROYDON SE7 1LA,1,1,0,1
EG,SO,SALISBURY,W1045210,W1045208,2026-05-27 12:11:00,2026-05-28 00:28:54,12.3,122 CHURCH LANE SALISBURY SO4 4BH,1,0,1,1
EG,NW,SALFORD,W1045211,W1045210,2026-05-27 13:35:00,2026-05-27 23:24:47,9.83,100 CHURCH LANE SALFORD NW4 5JZ,1,1,0,1
EG,NE,GATESHEAD,W1045212,W1045209,2026-05-26 17:46:00,2026-05-27 06:53:24,13.12,14 BRIDGE ROAD GATESHEAD NE1 2EE,0,0,1,1
EG,SC,DUNDEE,W1045213,W1045209,2026-05-26 10:19:00,2026-05-27 00:50:37,14.53,4 CHURCH LANE DUNDEE SC4 5EE,0,0,1,1
EG,NT,DERBY,W1045214,W1045209,2026-05-26 12:58:00,2026-05-26 19:35:57,6.63,83 BRIDGE ROAD DERBY NT8 2EE,1,1,0,1
EG,SE,MAIDSTONE,W1045215,W1045212,2026-05-27 14:06:00,2026-05-28 02:55:51,12.83,185 VICTORIA ROAD MAIDSTONE SE6 3BU,0,0,1,1
EG,WM,WOLVERHAMPTON,W1045216,W1045212,2026-05-26 18:55:00,2026-05-27 01:21:02,6.43,38 HIGH STREET WOLVERHAMPTON WM9 5JZ,1,1,0,1
EG,SE,HORSHAM,W1045217,W1045215,2026-05-27 07:24:00,2026-05-27 17:40:03,10.27,63 VICTORIA ROAD HORSHAM SE6 4AH,1,1,0,1
EG,NT,LINCOLN,W1045218,W1045214,2026-05-26 23:50:00,2026-05-27 07:42:26,7.87,36 CASTLE STREET LINCOLN NT8 4AH,0,1,0,1
EG,EA,BEDFORD,W1045219,W1045218,2026-05-26 21:03:00,2026-05-27 09:27:27,12.41,106 KING STREET BEDFORD EA4 4BH,0,0,1,1
EG,NW,MANCHESTER,W1045220,W1045218,2026-05-27 11:03:00,2026-05-27 21:50:46,10.8,171 MARKET SQUARE MANCHESTER NW8 5EE,1,1,0,1
EG,EA,CAMBRIDGE,W1045221,W1045216,2026-05-27 00:01:00,2026-05-27 09:50:24,9.82,71 NEW STREET CAMBRIDGE EA1 5JZ,1,1,0,1
EG,NW,WARRINGTON,W1045222,W1045221,2026-05-26 07:12:00,2026-05-26 18:01:03,10.82,65 STATION ROAD WARRINGTON NW7 5JZ,0,1,0,1
EG,WM,WALSALL,W1045223,W1045219,2026-05-26 22:14:00,2026-05-27 05:31:58,7.3,21 BROAD STREET WALSALL WM1 4BH,0,1,0,1
EG,SO,SALISBURY,W1045224,W1045220,2026-05-27 01:40:00,2026-05-27 05:46:14,4.1,44 MILL ROAD SALISBURY SO7 3AB,1,1,0,1
EG,NE,DURHAM,W1045225,W1045224,2026-05-26 06:57:00,2026-05-26 20:29:57,13.55,146 VICTORIA ROAD DURHAM NE1 5JZ,0,0,1,1
EG,SE,BRIGHTON,W1045226,W1045221,2026-05-26 05:59:00,2026-05-26 19:20:16,13.35,5 CHURCH LANE BRIGHTON SE3 5RX,1,0,1,1
EG,NE,MIDDLESBROUGH,W1045227,W1045225,2026-05-26 18:53:00,2026-05-27 08:13:37,13.34,174 NEW STREET MIDDLESBROUGH NE7 1LA,0,0,1,1
EG,NE,DURHAM,W1045228,W1045225,2026-05-26 03:27:00,2026-05-26 10:00:12,6.55,20 STATION ROAD DURHAM NE7 5RX,1,1,0,1
EG,EA,NORWICH,W1045229,W1045225,2026-05-27 07:22:00,2026-05-27 17:27:00,10.08,97 PARK AVENUE NORWICH EA7 3JE,0,1,0,1
EG,SE,TUNBRIDGE WELLS,W1045230,W1045228,2026-05-26 02:17:00,2026-05-26 07:58:47,5.7,183 BROAD STREET TUNBRIDGE WELLS SE7 3JE,1,1,0,1
EG,WM,BIRMINGHAM,W1045231,W1045230,2026-05-26 09:28:00,2026-05-26 17:25:32,7.96,70 MILL ROAD BIRMINGHAM WM2 3JE,0,1,0,1
EG,SO,SALISBURY,W1045232,W1045227,2026-05-27 03:01:00,2026-05-27 08:00:08,4.99,142 MILL ROAD SALISBURY SO6 5RX,1,1,0,1
EG,EA,NORWICH,W1045233,W1045229,2026-05-27 02:46:00,2026-05-27 16:40:44,13.91,63 MARKET SQUARE NORWICH EA3 4AH,1,0,1,1
EG,NW,LIVERPOOL,W1045234,W1045231,2026-05-27 08:31:00,2026-05-27 14:07:19,5.61,43 PARK AVENUE LIVERPOOL NW7 5JZ,1,1,0,1
EG,NT,NOTTINGHAM,W1045235,W1045232,2026-05-27 07:46:00,2026-05-27 18:38:31,10.88,153 MARKET SQUARE NOTTINGHAM NT8 4EQ,0,1,0,1
EG,NW,BOLTON,W1045236,W1045235,2026-05-27 10:53:00,2026-05-27 21:42:19,10.82,85 VICTORIA ROAD BOLTON NW7 1LA,0,1,0,1
EG,SE,MAIDSTONE,W1045237,W1045232,2026-05-26 15:20:00,2026-05-26 21:17:14,5.95,102 STATION ROAD MAIDSTONE SE8 5JZ,0,1,0,1
EG,WM,WALSALL,W1045238,W1045235,2026-05-27 11:07:00,2026-05-28 01:22:09,14.25,52 MARKET SQUARE WALSALL WM3 4AH,0,0,1,1
EG,NT,DERBY,W1045239,W1045235,2026-05-27 22:04:00,2026-05-28 11:04:31,13.01,105 BROAD STREET DERBY NT3 3AB,1,0,1,1
EG,SC,ABERDEEN,W1045240,W1045238,2026-05-27 12:04:00,2026-05-27 21:00:23,8.94,154 VICTORIA ROAD ABERDEEN SC7 5RX,1,1,0,1
EG,EA,NORWICH,W1045241,W1045236,2026-05-26 03:49:00,2026-05-26 10:32:49,6.73,171 STATION ROAD NORWICH EA1 3JE,1,1,0,1
EG,WM,WALSALL,W1045242,W1045241,2026-05-26 03:16:00,2026-05-26 09:42:31,6.44,192 NEW STREET WALSALL WM4 4AH,1,1,0,1
EG,WM,WALSALL,W1045243,W1045239,2026-05-26 11:01:00,2026-05-26 20:19:37,9.31,76 PARK AVENUE WALSALL WM2 5EE,0,1,0,1
EG,NW,WIGAN,W1045244,W1045241,2026-05-27 14:50:00,2026-05-27 21:06:31,6.28,124 STATION ROAD WIGAN NW2 3AB,1,1,0,1
EG,NT,LEICESTER,W1045245,W1045244,2026-05-27 01:51:00,2026-05-27 13:40:06,11.82,6 STATION ROAD LEICESTER NT2 1GF,0,1,0,1
EG,SC,EDINBURGH,W1045246,W1045241,2026-05-26 10:35:00,2026-05-26 19:16:24,8.69,119 CHURCH LANE EDINBURGH SC7 3BU,0,1,0,1
EG,NW,STOCKPORT,W1045247,W1045243,2026-05-26 23:39:00,2026-05-27 13:21:50,13.71,116 MARKET SQUARE STOCKPORT NW7 2EE,0,0,1,1
EG,SC,DUNDEE,W1045248,W1045245,2026-05-26 18:06:00,2026-05-27 06:53:40,12.79,138 KING STREET DUNDEE SC6 1LA,0,0,1,1
EG,NT,NOTTINGHAM,W1045249,W1045246,2026-05-27 16:40:00,2026-05-28 00:06:50,7.45,100 MARKET SQUARE NOTTINGHAM NT2 2EE,1,1,0,1
EG,WM,WALSALL,W1045250,W1045245,2026-05-26 21:45:00,2026-05-27 10:33:24,12.81,158 MARKET SQUARE WALSALL WM3 2LT,1,0,1,1
EG,NE,SUNDERLAND,W1045251,W1045248,2026-05-26 05:23:00,2026-05-26 17:00:40,11.63,131 PARK AVENUE SUNDERLAND NE3 2EE,1,1,0,1
EG,SO,PORTSMOUTH,W1045252,W1045248,2026-05-26 17:10:00,2026-05-27 02:33:09,9.39,36 KING STREET PORTSMOUTH SO8 1LA,0,1,0,1
EG,WM,BIRMINGHAM,W1045253,W1045249,2026-05-26 06:52:00,2026-05-26 15:05:24,8.22,144 NEW STREET BIRMINGHAM WM8 1GF,1,1,0,1
EG,NT,LINCOLN,W1045254,W1045250,2026-05-27 05:05:00,2026-05-27 15:18:09,10.22,195 CHURCH LANE LINCOLN NT1 5JZ,1,1,0,1
EG,SC,ABERDEEN,W1045255,W1045253,2026-05-27 18:47:00,2026-05-28 07:16:52,12.5,127 NEW STREET ABERDEEN SC2 4AH,0,0,1,1
EG,SE,TUNBRIDGE WELLS,W1045256,W1045251,2026-05-27 17:52:00,2026-05-28 06:11:28,12.32,195 CASTLE STREET TUNBRIDGE WELLS SE9 3AB,0,0,1,1
EG,SO,SOUTHAMPTON,W1045257,W1045255,2026-05-27 01:28:00,2026-05-27 08:21:27,6.89,23 VICTORIA ROAD SOUTHAMPTON SO2 4BH,0,1,0,1
EG,SC,INVERNESS,W1045258,W1045253,2026-05-27 05:39:00,2026-05-27 11:10:53,5.53,53 CHURCH LANE INVERNESS SC1 3BU,1,1,0,1
EG,SE,BRIGHTON,W1045259,W1045254,2026-05-26 10:45:00,2026-05-26 17:58:08,7.22,147 BRIDGE ROAD BRIGHTON SE9 4BH,0,1,0,1
EG,NW,STOCKPORT,W1045260,W1045259,2026-05-27 20:08:00,2026-05-28 07:50:56,11.72,34 CHURCH LANE STOCKPORT NW6 3JE,0,1,0,1
EG,SO,SALISBURY,W1045261,W1045259,2026-05-27 20:26:00,2026-05-28 04:33:36,8.13,20 BROAD STREET SALISBURY SO2 3BU,1,1,0,1
EG,SE,EASTBOURNE,W1045262,W1045259,2026-05-27 15:20:00,2026-05-28 01:44:05,10.4,199 CASTLE STREET EASTBOURNE SE8 2LT,1,1,0,1
EG,NE,DURHAM,W1045263,W1045259,2026-05-26 13:52:00,2026-05-26 20:11:49,6.33,69 STATION ROAD DURHAM NE5 4BH,1,1,0,1
EG,NW,SALFORD,W1045264,W1045261,2026-05-26 01:06:00,2026-05-26 11:59:16,10.89,118 HIGH STREET SALFORD NW3 2LT,1,1,0,1
EG,NT,NOTTINGHAM,W1045265,W1045261,2026-05-26 22:58:00,2026-05-27 04:25:03,5.45,167 BRIDGE ROAD NOTTINGHAM NT5 3JE,0,1,0,1
EG,WM,WOLVERHAMPTON,W1045266,W1045265,2026-05-27 21:57:00,2026-05-28 09:05:16,11.14,14 PARK AVENUE WOLVERHAMPTON WM5 1GF,0,1,0,1
EG,SO,SOUTHAMPTON,W1045267,W1045266,2026-05-26 06:30:00,2026-05-26 11:21:26,4.86,152 CHURCH LANE SOUTHAMPTON SO8 4AH,0,1,0,1
EG,EA,NORWICH,W1045268,W1045267,2026-05-27 22:08:00,2026-05-28 07:23:16,9.25,59 PARK AVENUE NORWICH EA2 2LT,0,1,0,1
EG,WM,WOLVERHAMPTON,W1045269,W1045266,2026-05-26 12:49:00,2026-05-27 01:45:49,12.95,35 BROAD STREET WOLVERHAMPTON WM3 1GF,0,0,1,1
EG,EA,BEDFORD,W1045270,W1045268,2026-05-27 11:46:00,2026-05-27 18:06:36,6.34,192 KING STREET BEDFORD EA7 5EE,1,1,0,1
EG,SC,PAISLEY,W1045271,W1045270,2026-05-26 03:37:00,2026-05-26 15:38:48,12.03,90 PARK AVENUE PAISLEY SC3 1LA,0,0,1,1
EG,SE,EASTBOURNE,W1045272,W1045271,2026-05-26 17:38:00,2026-05-27 04:14:00,10.6,156 BRIDGE ROAD EASTBOURNE SE1 3BU,1,1,0,1
EG,SC,DUNDEE,W1045273,W1045269,2026-05-27 20:03:00,2026-05-28 08:40:18,12.62,62 VICTORIA ROAD DUNDEE SC2 2EE,0,0,1,1
EG,NT,MANSFIELD,W1045274,W1045273,2026-05-26 11:59:00,2026-05-26 19:27:52,7.48,100 MARKET SQUARE MANSFIELD NT6 2EE,0,1,0,1
EG,NT,NOTTINGHAM,W1045275,W1045274,2026-05-26 00:16:00,2026-05-26 06:38:23,6.37,16 PARK AVENUE NOTTINGHAM NT5 4AH,1,1,0,1
EG,SO,SALISBURY,W1045276,W1045275,2026-05-26 08:05:00,2026-05-26 15:29:32,7.41,131 CHURCH LANE SALISBURY SO3 3BU,1,1,0,1
EG,SO,BASINGSTOKE,W1045277,W1045276,2026-05-27 22:27:00,2026-05-28 10:28:46,12.03,62 HIGH STREET BASINGSTOKE SO2 4EQ,1,0,1,1
EG,NE,GATESHEAD,W1045278,W1045273,2026-05-26 09:42:00,2026-05-26 21:51:31,12.16,190 KING STREET GATESHEAD NE1 2LT,0,0,1,1
EG,EA,IPSWICH,W1045279,W1045275,2026-05-27 16:33:00,2026-05-28 05:09:46,12.61,185 BRIDGE ROAD IPSWICH EA6 3JE,0,0,1,1
EG,SE,EASTBOURNE,W1045280,W1045279,2026-05-26 10:51:00,2026-05-26 19:34:21,8.72,135 MILL ROAD EASTBOURNE SE2 5JZ,1,1,0,1
EG,NT,MANSFIELD,W1045281,W1045278,2026-05-26 15:54:00,2026-05-27 02:08:08,10.24,95 KING STREET MANSFIELD NT2 5JZ,0,1,0,1
EG,SC,GLASGOW,W1045282,W1045281,2026-05-26 07:02:00,2026-05-26 16:13:21,9.19,99 KING STREET GLASGOW SC1 3JE,1,1,0,1
EG,SC,INVERNESS,W1045283,W1045281,2026-05-27 23:20:00,2026-05-28 06:19:01,6.98,20 MARKET SQUARE INVERNESS SC2 1LA,0,1,0,1
EG,NW,BLACKBURN,W1045284,W1045279,2026-05-26 12:04:00,2026-05-27 01:42:48,13.65,73 BRIDGE ROAD BLACKBURN NW2 1LA,1,0,1,1
EG,EA,NORWICH,W1045285,W1045283,2026-05-27 18:50:00,2026-05-28 02:10:34,7.34,160 CHURCH LANE NORWICH EA6 3AB,1,1,0,1
EG,SC,DUNDEE,W1045286,W1045284,2026-05-26 13:01:00,2026-05-26 19:34:46,6.56,89 BROAD STREET DUNDEE SC1 4BH,1,1,0,1
EG,EA,PETERBOROUGH,W1045287,W1045284,2026-05-26 06:33:00,2026-05-26 21:21:51,14.81,108 VICTORIA ROAD PETERBOROUGH EA3 1AA,1,0,1,1
EG,NE,NEWCASTLE,W1045288,W1045286,2026-05-27 22:57:00,2026-05-28 07:02:50,8.1,192 MILL ROAD NEWCASTLE NE2 5RX,0,1,0,1
EG,SO,SOUTHAMPTON,W1045289,W1045284,2026-05-26 13:42:00,2026-05-27 04:18:23,14.61,61 BRIDGE ROAD SOUTHAMPTON SO6 5JZ,1,0,1,1
EG,WM,WOLVERHAMPTON,W1045290,W1045286,2026-05-27 07:04:00,2026-05-27 21:26:44,14.38,35 MARKET SQUARE WOLVERHAMPTON WM3 2LT,0,0,1,1
EG,NW,SALFORD,W1045291,W1045287,2026-05-27 13:07:00,2026-05-27 23:00:42,9.9,198 CHURCH LANE SALFORD NW5 3AB,1,1,0,1
EG,SE,TUNBRIDGE WELLS,W1045292,W1045291,2026-05-26 05:51:00,2026-05-26 17:23:47,11.55,181 CASTLE STREET TUNBRIDGE WELLS SE1 5RX,0,1,0,1
EG,WM,COVENTRY,W1045293,W1045292,2026-05-26 11:25:00,2026-05-26 21:03:53,9.65,174 BRIDGE ROAD COVENTRY WM3 5JZ,0,1,0,1
EG,SO,SALISBURY,W1045294,W1045289,2026-05-26 03:29:00,2026-05-26 08:36:15,5.12,36 MILL ROAD SALISBURY SO1 1AA,0,1,0,1
EG,NW,BLACKBURN,W1045295,W1045291,2026-05-27 21:40:00,2026-05-28 11:58:47,14.31,22 MARKET SQUARE BLACKBURN NW5 5RX,0,0,1,1
EG,EA,CAMBRIDGE,W1045296,W1045294,2026-05-27 04:05:00,2026-05-27 18:02:21,13.96,85 MILL ROAD CAMBRIDGE EA8 1AA,0,0,1,1
EG,NW,STOCKPORT,W1045297,W1045293,2026-05-27 00:24:00,2026-05-27 11:54:55,11.52,45 STATION ROAD STOCKPORT NW3 4EQ,1,1,0,1
EG,SE,GUILDFORD,W1045298,W1045296,2026-05-26 19:39:00,2026-05-27 06:26:12,10.79,166 BRIDGE ROAD GUILDFORD SE7 3AB,1,1,0,1
EG,EA,CAMBRIDGE,W1045299,W1045296,2026-05-27 04:26:00,2026-05-27 10:37:38,6.19,135 CHURCH LANE CAMBRIDGE EA9 1GF,0,1,0,1
EG,SO,BOURNEMOUTH,W1045300,W1045296,2026-05-27 11:58:00,2026-05-27 22:11:19,10.22,83 PARK AVENUE BOURNEMOUTH SO3 5JZ,0,1,0,1
EG,WM,DUDLEY,W1045301,W1045299,2026-05-26 08:03:00,2026-05-26 20:56:42,12.9,121 NEW STREET DUDLEY WM4 1LA,0,0,1,1
EG,NE,SUNDERLAND,W1045302,W1045300,2026-05-27 17:52:00,2026-05-28 06:34:12,12.7,189 HIGH STREET SUNDERLAND NE4 3BU,1,0,1,1
EG,WM,COVENTRY,W1045303,W1045301,2026-05-26 18:20:00,2026-05-27 07:12:05,12.87,179 STATION ROAD COVENTRY WM1 5EE,1,0,1,1
EG,NW,BLACKBURN,W1045304,W1045300,2026-05-27 05:31:00,2026-05-27 09:56:03,4.42,15 CHURCH LANE BLACKBURN NW4 5RX,0,1,0,1
EG,NT,NOTTINGHAM,W1045305,W1045302,2026-05-26 04:21:00,2026-05-26 16:14:10,11.89,83 HIGH STREET NOTTINGHAM NT3 1AA,0,1,0,1
EG,NE,DURHAM,W1045306,W1045303,2026-05-26 11:45:00,2026-05-27 02:06:40,14.36,102 MARKET SQUARE DURHAM NE6 2LT,1,0,1,1
EG,WM,COVENTRY,W1045307,W1045305,2026-05-27 20:31:00,2026-05-28 07:39:27,11.14,45 CASTLE STREET COVENTRY WM6 4AH,0,1,0,1
EG,NW,STOCKPORT,W1045308,W1045305,2026-05-27 04:11:00,2026-05-27 16:12:01,12.02,180 MARKET SQUARE STOCKPORT NW1 2EE,0,0,1,1
EG,WM,DUDLEY,W1045309,W1045307,2026-05-26 15:09:00,2026-05-26 22:47:34,7.64,20 CHURCH LANE DUDLEY WM6 1LA,0,1,0,1
EG,NE,MIDDLESBROUGH,W1045310,W1045306,2026-05-26 08:13:00,2026-05-26 14:57:41,6.74,18 STATION ROAD MIDDLESBROUGH NE2 5JZ,0,1,0,1
EG,EA,PETERBOROUGH,W1045311,W1045307,2026-05-27 05:56:00,2026-05-27 14:29:15,8.55,97 STATION ROAD PETERBOROUGH EA7 4AH,0,1,0,1
EG,NT,MANSFIELD,W1045312,W1045310,2026-05-26 14:04:00,2026-05-27 02:51:28,12.79,9 BRIDGE ROAD MANSFIELD NT6 1AA,1,0,1,1
EG,NE,NEWCASTLE,W1045313,W1045310,2026-05-26 12:10:00,2026-05-27 00:13:06,12.05,141 MILL ROAD NEWCASTLE NE8 1LA,0,0,1,1
EG,SO,PORTSMOUTH,W1045314,W1045309,2026-05-27 05:03:00,2026-05-27 10:09:49,5.11,53 CHURCH LANE PORTSMOUTH SO9 2EE,1,1,0,1
EG,SE,MAIDSTONE,W1045315,W1045313,2026-05-26 01:25:00,2026-05-26 11:42:22,10.29,126 KING STREET MAIDSTONE SE6 1AA,0,1,0,1
EG,SO,SOUTHAMPTON,W1045316,W1045313,2026-05-27 06:06:00,2026-05-27 10:22:59,4.28,44 BROAD STREET SOUTHAMPTON SO2 5JZ,1,1,0,1
EG,NE,MIDDLESBROUGH,W1045317,W1045313,2026-05-27 15:57:00,2026-05-28 03:13:17,11.27,24 BROAD STREET MIDDLESBROUGH NE7 4AH,0,1,0,1
